landslide_category,landslide_trigger,landslide_size,longitude,latitude,landslide_region,landslide_trigger_encoded,landslide_category_encoded,landslide_size_encoded,landslide_region_encoded
landslide,continuous_rain,small,74.0301,34.0886,Rainfall-Related,11,8,3,12
landslide,rain,medium,79.0579,30.4091,Rainfall-Related,10,8,4,12
landslide,downpour,medium,76.973,31.7017,Rainfall-Related,12,8,4,12
landslide,downpour,medium,78.4354,31.645,Rainfall-Related,12,8,4,12
landslide,downpour,medium,88.456,27.0678,Rainfall-Related,12,8,4,12
landslide,rain,medium,88.28121204,27.06826195,Rainfall-Related,10,8,4,12
landslide,downpour,medium,74.0256,34.09,Rainfall-Related,12,8,4,12
complex,downpour,large,79.9261,30.0134,Rainfall-Related,12,4,5,12
landslide,continuous_rain,medium,94.1913,24.4265,Rainfall-Related,11,8,4,12
landslide,mining,medium,74.0113,15.3956,Construction and Urban,5,8,4,10
landslide,monsoon,medium,76.8661,9.835,Other,9,8,4,13
rock_fall,downpour,medium,77.9796,31.563,Rainfall-Related,12,6,4,12
landslide,downpour,medium,73.5178,16.656,Rainfall-Related,12,8,4,12
landslide,downpour,medium,74.9465,33.0272,Rainfall-Related,12,8,4,12
landslide,downpour,medium,76.7043,31.4898,Rainfall-Related,12,8,4,12
landslide,downpour,large,88.1881,26.8352,Rainfall-Related,12,8,5,12
landslide,continuous_rain,medium,88.1667,26.8992,Rainfall-Related,11,8,4,12
landslide,downpour,medium,92.71495623,23.72988966,Rainfall-Related,12,8,4,12
landslide,rain,medium,91.8,26.1833,Rainfall-Related,10,8,4,12
landslide,rain,medium,88.3052,26.8712,Rainfall-Related,10,8,4,12
landslide,rain,medium,88.35,27.1667,Rainfall-Related,10,8,4,12
landslide,downpour,large,75.8101,26.876,Rainfall-Related,12,8,5,12
landslide,downpour,medium,79.04191791,30.67629482,Rainfall-Related,12,8,4,12
landslide,rain,medium,91.8587,25.9702,Rainfall-Related,10,8,4,12
landslide,downpour,medium,79.4971,30.7284,Rainfall-Related,12,8,4,12
landslide,downpour,medium,76.9297,31.7093,Rainfall-Related,12,8,4,12
rock_fall,rain,medium,77.3446,32.0275,Rainfall-Related,10,6,4,12
landslide,downpour,medium,88.633,27.7344,Rainfall-Related,12,8,4,12
landslide,downpour,medium,88.6065,27.339,Rainfall-Related,12,8,4,12
landslide,continuous_rain,medium,78.3415,30.416,Rainfall-Related,11,8,4,12
landslide,downpour,medium,77.5092,31.1191,Rainfall-Related,12,8,4,12
landslide,rain,medium,94.1192,25.4993,Rainfall-Related,10,8,4,12
landslide,downpour,medium,77.5146,10.2445,Rainfall-Related,12,8,4,12
landslide,downpour,medium,78.908,30.2414,Rainfall-Related,12,8,4,12
landslide,continuous_rain,small,79.0758,30.7204,Rainfall-Related,11,8,3,12
landslide,continuous_rain,medium,75.203,33.3296,Rainfall-Related,11,8,4,12
landslide,downpour,medium,84.5699,19.3805,Rainfall-Related,12,8,4,12
rock_fall,rain,large,90.232,25.5212,Rainfall-Related,10,6,5,12
landslide,continuous_rain,medium,75.3156,34.0404,Rainfall-Related,11,8,4,12
landslide,rain,medium,94.0906,23.9278,Rainfall-Related,10,8,4,12
mudslide,continuous_rain,medium,93.55,24.9667,Rainfall-Related,11,7,4,12
landslide,downpour,medium,77.2498,32.3733,Rainfall-Related,12,8,4,12
landslide,downpour,medium,73.0114,19.1935,Rainfall-Related,12,8,4,12
rock_fall,mining,small,78.0298,10.0545,Construction and Urban,5,6,3,10
landslide,downpour,medium,93.0123,25.1775,Rainfall-Related,12,8,4,12
landslide,unknown,large,76.9832,31.7766,Other,3,8,5,13
landslide,downpour,medium,75.2405,33.0186,Rainfall-Related,12,8,4,12
rock_fall,rain,medium,75.1945,32.9918,Rainfall-Related,10,6,4,12
landslide,downpour,medium,88.2478,27.0161,Rainfall-Related,12,8,4,12
landslide,monsoon,medium,76.7604,10.3031,Other,9,8,4,13
landslide,downpour,medium,93.1265,25.3056,Rainfall-Related,12,8,4,12
complex,unknown,medium,75.7454,33.1463,Other,3,4,4,13
landslide,rain,small,73.4361,17.9031,Rainfall-Related,10,8,3,12
landslide,downpour,small,77.8987,11.374,Rainfall-Related,12,8,3,12
landslide,downpour,medium,75.2381,33.2413,Rainfall-Related,12,8,4,12
landslide,rain,medium,73.8377,15.3925,Rainfall-Related,10,8,4,12
landslide,unknown,small,75.2138,33.2611,Other,3,8,3,13
landslide,continuous_rain,medium,94.4481,25.1941,Rainfall-Related,11,8,4,12
landslide,monsoon,medium,76.9683,9.879,Other,9,8,4,13
landslide,downpour,medium,73.364,18.7654,Rainfall-Related,12,8,4,12
landslide,downpour,medium,77.5277,10.3184,Rainfall-Related,12,8,4,12
landslide,downpour,medium,94.1054,25.4196,Rainfall-Related,12,8,4,12
landslide,downpour,medium,88.2476,27.0165,Rainfall-Related,12,8,4,12
landslide,continuous_rain,small,74.5828,14.8937,Rainfall-Related,11,8,3,12
landslide,monsoon,medium,94.13,25.83,Other,9,8,4,13
rock_fall,downpour,medium,77.0611,9.7967,Rainfall-Related,12,6,4,12
landslide,continuous_rain,small,72.7308,24.5938,Rainfall-Related,11,8,3,12
landslide,continuous_rain,small,80.2186,29.5863,Rainfall-Related,11,8,3,12
mudslide,rain,medium,93.4946,24.9926,Rainfall-Related,10,7,4,12
landslide,downpour,medium,88.3195318,26.88211522,Rainfall-Related,12,8,4,12
landslide,downpour,large,92.8112,23.4495,Rainfall-Related,12,8,5,12
landslide,downpour,medium,93.948,24.7992,Rainfall-Related,12,8,4,12
landslide,downpour,medium,91.7049,26.1665,Rainfall-Related,12,8,4,12
landslide,downpour,medium,73.1694,19.2179,Rainfall-Related,12,8,4,12
landslide,unknown,medium,75.5787,33.0977,Other,3,8,4,13
landslide,downpour,medium,75.1611,33.2466,Rainfall-Related,12,8,4,12
landslide,downpour,medium,94.5512,26.3335,Rainfall-Related,12,8,4,12
mudslide,downpour,large,76.4319,10.3228,Rainfall-Related,12,7,5,12
landslide,continuous_rain,small,94.2156,24.954,Rainfall-Related,11,8,3,12
rock_fall,unknown,small,76.4788,10.0533,Mountainous Regions,3,6,3,8
mudslide,downpour,medium,93.0083,25.1796,Rainfall-Related,12,7,4,12
landslide,continuous_rain,small,77.7652,33.616,Rainfall-Related,11,8,3,12
landslide,downpour,medium,78.197,30.012,Rainfall-Related,12,8,4,12
landslide,rain,medium,94.1162,25.4379,Rainfall-Related,10,8,4,12
landslide,downpour,medium,77.2106,32.304,Rainfall-Related,12,8,4,12
landslide,rain,large,94.0132,25.7055,Rainfall-Related,10,8,5,12
landslide,downpour,medium,79.4356,30.7991,Rainfall-Related,12,8,4,12
mudslide,downpour,medium,93.804,27.3034,Rainfall-Related,12,7,4,12
landslide,downpour,medium,95.4149,28.3092,Rainfall-Related,12,8,4,12
rock_fall,continuous_rain,medium,73.3852,18.7591,Rainfall-Related,11,6,4,12
mudslide,unknown,medium,94.6279,25.9466,Other,3,7,4,13
rock_fall,rain,medium,88.6463,27.6047,Rainfall-Related,10,6,4,12
landslide,snowfall_snowmelt,medium,75.2027,33.4372,Snow and Ice,6,8,4,9
landslide,rain,medium,88.526,26.8096,Rainfall-Related,10,8,4,12
landslide,monsoon,medium,72.8562,19.0176,Other,9,8,4,13
landslide,rain,medium,72.9104,19.0298,Rainfall-Related,10,8,4,12
landslide,rain,medium,74.1213,34.151,Rainfall-Related,10,8,4,12
landslide,downpour,medium,76.34158851,34.38663064,Rainfall-Related,12,8,4,12
landslide,rain,medium,74.0253,15.0296,Rainfall-Related,10,8,4,12
landslide,downpour,medium,93.1658,25.2269,Rainfall-Related,12,8,4,12
complex,downpour,medium,76.9834,30.709,Rainfall-Related,12,4,4,12
mudslide,downpour,medium,75.7525,33.3118,Rainfall-Related,12,7,4,12
landslide,downpour,medium,72.8663,19.0222,Rainfall-Related,12,8,4,12
mudslide,monsoon,medium,95.0281,26.7225,Other,9,7,4,13
landslide,unknown,medium,94.1146,24.3481,Other,3,8,4,13
rock_fall,downpour,small,80.2154,29.5866,Rainfall-Related,12,6,3,12
landslide,rain,medium,77.0206,30.9209,Rainfall-Related,10,8,4,12
landslide,mining,small,91.6469,26.1468,Construction and Urban,5,8,3,10
landslide,downpour,medium,92.2845,25.3612,Rainfall-Related,12,8,4,12
landslide,mining,medium,92.562,24.6108,Construction and Urban,5,8,4,10
landslide,continuous_rain,large,90.3852,25.7354,Rainfall-Related,11,8,5,12
landslide,continuous_rain,large,90.5763,25.8143,Rainfall-Related,11,8,5,12
landslide,downpour,medium,94.11112157,25.63961883,Rainfall-Related,12,8,4,12
landslide,unknown,medium,75.2449,33.2355,Other,3,8,4,13
landslide,continuous_rain,small,92.5121,24.5308,Rainfall-Related,11,8,3,12
landslide,continuous_rain,medium,75.8103,33.1754,Rainfall-Related,11,8,4,12
landslide,rain,small,75.1945,32.9918,Rainfall-Related,10,8,3,12
landslide,rain,medium,88.2798,26.8342,Rainfall-Related,10,8,4,12
landslide,downpour,medium,79.3541,30.5319,Rainfall-Related,12,8,4,12
landslide,downpour,medium,77.3,30.56,Rainfall-Related,12,8,4,12
landslide,downpour,medium,92.7265,23.7269,Rainfall-Related,12,8,4,12
landslide,continuous_rain,medium,88.2891,27.2676,Rainfall-Related,11,8,4,12
landslide,continuous_rain,small,94.0926,25.3908,Rainfall-Related,11,8,3,12
landslide,rain,medium,91.4663,24.0896,Rainfall-Related,10,8,4,12
landslide,continuous_rain,medium,72.88274367,19.17377751,Rainfall-Related,11,8,4,12
landslide,continuous_rain,medium,88.26181745,26.84850975,Rainfall-Related,11,8,4,12
landslide,downpour,medium,77.7155,31.1581,Rainfall-Related,12,8,4,12
landslide,downpour,medium,79.6625,29.5952,Rainfall-Related,12,8,4,12
landslide,rain,medium,91.802,26.1966,Rainfall-Related,10,8,4,12
landslide,downpour,medium,83.2884,17.7345,Rainfall-Related,12,8,4,12
landslide,rain,medium,73.5446,17.2634,Rainfall-Related,10,8,4,12
landslide,continuous_rain,medium,77.1898,32.2282,Rainfall-Related,11,8,4,12
landslide,downpour,medium,78.44,30.7362,Rainfall-Related,12,8,4,12
landslide,downpour,medium,93.1477,25.4749,Rainfall-Related,12,8,4,12
rock_fall,downpour,medium,77.09003076,30.89221723,Rainfall-Related,12,6,4,12
landslide,rain,small,91.7747,26.1097,Rainfall-Related,10,8,3,12
landslide,downpour,medium,94.6654,26.2753,Rainfall-Related,12,8,4,12
landslide,downpour,small,73.8161,15.8513,Rainfall-Related,12,8,3,12
landslide,downpour,medium,88.482,27.0771,Rainfall-Related,12,8,4,12
landslide,continuous_rain,medium,78.4378,30.73,Rainfall-Related,11,8,4,12
complex,unknown,medium,75.2441,33.2361,Other,3,4,4,13
landslide,downpour,medium,77.4614,31.348,Rainfall-Related,12,8,4,12
landslide,rain,medium,75.1923,33.4341,Rainfall-Related,10,8,4,12
landslide,rain,small,91.6849,26.1001,Rainfall-Related,10,8,3,12
landslide,downpour,medium,94.9612,28.235,Rainfall-Related,12,8,4,12
landslide,downpour,medium,76.8696375,9.497393176,Rainfall-Related,12,8,4,12
landslide,downpour,medium,73.3572,17.0032,Rainfall-Related,12,8,4,12
landslide,rain,medium,74.8481,12.8733,Rainfall-Related,10,8,4,12
landslide,downpour,medium,88.4481,26.9722,Rainfall-Related,12,8,4,12
landslide,downpour,medium,79.3206,30.3299,Rainfall-Related,12,8,4,12
landslide,downpour,medium,74.9277,33.0,Rainfall-Related,12,8,4,12
landslide,downpour,medium,92.899,22.533,Rainfall-Related,12,8,4,12
complex,downpour,very_large,73.6106,26.2208,Rainfall-Related,12,4,6,12
rock_fall,downpour,medium,79.3439,13.6529,Rainfall-Related,12,6,4,12
landslide,tropical_cyclone,medium,88.26522126,27.04357147,Natural Disaster-Prone,7,8,4,11
landslide,continuous_rain,small,78.1045,30.4528,Rainfall-Related,11,8,3,12
landslide,rain,small,76.6702,31.4881,Rainfall-Related,10,8,3,12
landslide,downpour,medium,77.0696,10.0838,Rainfall-Related,12,8,4,12
landslide,rain,medium,91.7986,26.1699,Rainfall-Related,10,8,4,12
no_landslide,none,none,85.02123928038168,25.287147721687262,Urban Areas,1,1,1,5
no_landslide,none,none,86.87093095721188,27.579796584008562,Hilly Terrain,1,1,1,7
no_landslide,none,none,92.64384729496808,14.140613056414757,Plains,1,1,1,3
no_landslide,none,none,72.81415776619147,30.233717794062827,Forest Areas,1,1,1,6
no_landslide,none,none,75.71212702348458,30.171398330698004,Forest Areas,1,1,1,6
no_landslide,none,none,88.25747528352603,12.773376861370883,Desert Regions,1,1,1,2
no_landslide,none,none,91.94432738962112,24.44726555702971,Urban Areas,1,1,1,5
no_landslide,none,none,82.15220342842888,24.213048239265284,Stable Region,1,1,1,1
no_landslide,none,none,90.50864433154794,9.64197625594407,Plains,1,1,1,3
no_landslide,none,none,89.53527659373195,28.244070293035584,Forest Areas,1,1,1,6
no_landslide,none,none,76.89438157895526,22.215854425191395,Hilly Terrain,1,1,1,7
no_landslide,none,none,81.38105013087677,8.539801714532924,Desert Regions,1,1,1,2
no_landslide,none,none,87.7290977724636,20.889449806406788,Forest Areas,1,1,1,6
no_landslide,none,none,80.78315712320642,19.30613175796276,Plains,1,1,1,3
no_landslide,none,none,84.86129161690533,27.92235536169762,Desert Regions,1,1,1,2
no_landslide,none,none,80.5815679315385,29.48200398412775,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.6282307671587,19.423030699116325,Desert Regions,1,1,1,2
no_landslide,none,none,76.55593298060761,21.811653232332898,Plains,1,1,1,3
no_landslide,none,none,93.8290514366876,20.288310546641732,Urban Areas,1,1,1,5
no_landslide,none,none,75.16420483828136,15.868145388690106,Forest Areas,1,1,1,6
no_landslide,none,none,78.99394896300183,8.504637819264673,Forest Areas,1,1,1,6
no_landslide,none,none,88.89362534776248,20.616813461692672,Desert Regions,1,1,1,2
no_landslide,none,none,79.45851192546769,15.427652954210153,Plains,1,1,1,3
no_landslide,none,none,97.34926715668452,15.578776627613026,Forest Areas,1,1,1,6
no_landslide,none,none,84.62286341913216,9.61653818495348,Desert Regions,1,1,1,2
no_landslide,none,none,94.85022629284944,27.97475332377033,Hilly Terrain,1,1,1,7
no_landslide,none,none,91.3064735972213,18.679331515346313,Hilly Terrain,1,1,1,7
no_landslide,none,none,86.69762643631236,9.733850504790597,Flat Terrain,1,1,1,4
no_landslide,none,none,94.441451353495,24.621113456627604,Stable Region,1,1,1,1
no_landslide,none,none,89.77245672278767,23.934741189244534,Plains,1,1,1,3
no_landslide,none,none,73.37779369917325,19.617164705780038,Forest Areas,1,1,1,6
no_landslide,none,none,96.93307280271776,17.3374557735491,Desert Regions,1,1,1,2
no_landslide,none,none,75.12698971606531,25.07064112221653,Plains,1,1,1,3
no_landslide,none,none,86.84276245086569,34.049548874494874,Plains,1,1,1,3
no_landslide,none,none,89.98810922239082,16.595404748272294,Stable Region,1,1,1,1
no_landslide,none,none,81.921368912182,20.64722083213219,Forest Areas,1,1,1,6
no_landslide,none,none,81.41932291981674,25.013845131976538,Plains,1,1,1,3
no_landslide,none,none,75.78847973232173,26.216520523646608,Stable Region,1,1,1,1
no_landslide,none,none,77.74230153994262,34.173498256742306,Desert Regions,1,1,1,2
no_landslide,none,none,75.25031741199153,32.11368940377075,Stable Region,1,1,1,1
no_landslide,none,none,97.71897971855599,18.53391745394513,Forest Areas,1,1,1,6
no_landslide,none,none,92.05377904570932,27.734456366155158,Urban Areas,1,1,1,5
no_landslide,none,none,95.04049748948512,22.396817543680463,Forest Areas,1,1,1,6
no_landslide,none,none,84.91146170139338,7.398642806072959,Hilly Terrain,1,1,1,7
no_landslide,none,none,75.41108464349509,29.03798726195926,Forest Areas,1,1,1,6
no_landslide,none,none,82.40894234206438,25.23626617809441,Forest Areas,1,1,1,6
no_landslide,none,none,79.28072983658349,33.60199366716756,Stable Region,1,1,1,1
no_landslide,none,none,83.33557694003908,29.150163500765977,Plains,1,1,1,3
no_landslide,none,none,79.15137913263817,25.909548360875498,Stable Region,1,1,1,1
no_landslide,none,none,91.16571712737988,18.342616971994577,Stable Region,1,1,1,1
no_landslide,none,none,89.90768916398132,25.17127017204649,Stable Region,1,1,1,1
no_landslide,none,none,92.2616677914582,33.7031678606036,Flat Terrain,1,1,1,4
no_landslide,none,none,96.76169021456826,18.90429833552625,Desert Regions,1,1,1,2
no_landslide,none,none,82.79761902499526,32.78298568114687,Forest Areas,1,1,1,6
no_landslide,none,none,77.30398535364293,7.6229396694668194,Flat Terrain,1,1,1,4
no_landslide,none,none,83.98145643649718,29.808253760487858,Plains,1,1,1,3
no_landslide,none,none,80.28378743580858,24.67210597610068,Hilly Terrain,1,1,1,7
no_landslide,none,none,82.85849077899954,7.88370193598387,Urban Areas,1,1,1,5
no_landslide,none,none,91.18120492119291,29.484471099432284,Stable Region,1,1,1,1
no_landslide,none,none,93.82898371504544,15.25254567252596,Hilly Terrain,1,1,1,7
no_landslide,none,none,74.44686851653874,11.095020299835012,Plains,1,1,1,3
no_landslide,none,none,80.83489367941112,14.17787349712653,Stable Region,1,1,1,1
no_landslide,none,none,72.21348705895846,21.91920180618242,Flat Terrain,1,1,1,4
no_landslide,none,none,82.31183978513546,9.617443305529424,Stable Region,1,1,1,1
no_landslide,none,none,81.28742166470643,29.138366243032365,Plains,1,1,1,3
no_landslide,none,none,89.24333059521769,7.271354588377258,Urban Areas,1,1,1,5
no_landslide,none,none,81.17101347834227,34.59306808876777,Desert Regions,1,1,1,2
no_landslide,none,none,76.75028604785778,10.991847394026825,Stable Region,1,1,1,1
no_landslide,none,none,76.90266428620363,10.574802608773133,Hilly Terrain,1,1,1,7
no_landslide,none,none,80.0403557576066,14.032580625059753,Hilly Terrain,1,1,1,7
no_landslide,none,none,96.4721595453574,35.748301192547224,Hilly Terrain,1,1,1,7
no_landslide,none,none,82.6394015170989,16.02400467052771,Flat Terrain,1,1,1,4
no_landslide,none,none,80.86789770112404,10.797773095599146,Desert Regions,1,1,1,2
no_landslide,none,none,74.74103883748894,9.122385111697675,Desert Regions,1,1,1,2
no_landslide,none,none,92.75081556230182,25.95652283385914,Plains,1,1,1,3
no_landslide,none,none,92.42279315594087,34.55415772632338,Urban Areas,1,1,1,5
no_landslide,none,none,93.23499508146224,18.535790315682533,Forest Areas,1,1,1,6
no_landslide,none,none,71.87610293130712,8.898312132119141,Plains,1,1,1,3
no_landslide,none,none,73.14153821536563,18.66094789933684,Desert Regions,1,1,1,2
no_landslide,none,none,77.03026003709066,27.711075853595567,Flat Terrain,1,1,1,4
no_landslide,none,none,74.59598698234177,32.681144816556305,Plains,1,1,1,3
no_landslide,none,none,78.43889802456833,20.63036655795578,Stable Region,1,1,1,1
no_landslide,none,none,78.83835013623707,12.989378437948435,Stable Region,1,1,1,1
no_landslide,none,none,96.82949003553233,19.01481228409903,Plains,1,1,1,3
no_landslide,none,none,71.99865749171137,8.273447782923622,Plains,1,1,1,3
no_landslide,none,none,74.68282594277002,10.118325597746374,Stable Region,1,1,1,1
no_landslide,none,none,92.07180824224857,30.11483621934343,Stable Region,1,1,1,1
no_landslide,none,none,76.3000936099492,26.80311202303163,Hilly Terrain,1,1,1,7
no_landslide,none,none,92.9105464702506,24.440246120133715,Plains,1,1,1,3
no_landslide,none,none,93.51090072794145,23.94947804488835,Desert Regions,1,1,1,2
no_landslide,none,none,86.8258241204976,26.670463337833652,Forest Areas,1,1,1,6
no_landslide,none,none,91.74476218426662,20.581801637749148,Plains,1,1,1,3
no_landslide,none,none,75.48941527565096,10.5136311079629,Urban Areas,1,1,1,5
no_landslide,none,none,91.34201188607598,15.915371587302214,Plains,1,1,1,3
no_landslide,none,none,95.13650680240058,25.328553683146268,Forest Areas,1,1,1,6
no_landslide,none,none,96.55843892498265,15.05336625422553,Stable Region,1,1,1,1
no_landslide,none,none,74.258630644195,10.166441432036976,Stable Region,1,1,1,1
no_landslide,none,none,97.815864859274,17.700728752962274,Urban Areas,1,1,1,5
no_landslide,none,none,73.03936595103215,8.429136936764266,Plains,1,1,1,3
no_landslide,none,none,76.17367028701503,29.313183790792905,Urban Areas,1,1,1,5
no_landslide,none,none,74.79665825567682,14.84188048538066,Plains,1,1,1,3
no_landslide,none,none,81.44433905864315,23.57101190295601,Forest Areas,1,1,1,6
no_landslide,none,none,71.90655422717634,19.40396653396187,Flat Terrain,1,1,1,4
no_landslide,none,none,83.78861594037461,28.383278008739047,Desert Regions,1,1,1,2
no_landslide,none,none,96.62852384613815,30.34396111569651,Flat Terrain,1,1,1,4
no_landslide,none,none,84.20169212661244,26.79774760297991,Flat Terrain,1,1,1,4
no_landslide,none,none,84.9293802838864,32.23636615770784,Plains,1,1,1,3
no_landslide,none,none,88.25054304641904,8.984681249924364,Hilly Terrain,1,1,1,7
no_landslide,none,none,85.7692247597284,25.7084687912784,Urban Areas,1,1,1,5
no_landslide,none,none,93.79945662606158,13.204792676316469,Flat Terrain,1,1,1,4
no_landslide,none,none,94.10964769434321,17.012248569525386,Urban Areas,1,1,1,5
no_landslide,none,none,78.61070325754868,14.069643036940263,Desert Regions,1,1,1,2
no_landslide,none,none,83.68187002647177,11.454343659157317,Desert Regions,1,1,1,2
no_landslide,none,none,80.31556176858554,35.273142140556914,Stable Region,1,1,1,1
no_landslide,none,none,74.72691299263462,23.13306024873391,Stable Region,1,1,1,1
no_landslide,none,none,95.73452909606915,22.93656385717251,Hilly Terrain,1,1,1,7
no_landslide,none,none,79.06655260341415,22.117854488579432,Urban Areas,1,1,1,5
no_landslide,none,none,96.75434122680842,8.4721586332946,Flat Terrain,1,1,1,4
no_landslide,none,none,92.52442358313027,18.83010511538977,Stable Region,1,1,1,1
no_landslide,none,none,96.71595159516478,16.998008053946982,Flat Terrain,1,1,1,4
no_landslide,none,none,86.10906547813299,18.530654697599985,Urban Areas,1,1,1,5
no_landslide,none,none,84.19287161696388,30.98552066687025,Stable Region,1,1,1,1
no_landslide,none,none,85.98153186013559,19.051506686086768,Forest Areas,1,1,1,6
no_landslide,none,none,85.51702650958558,27.79643278061166,Forest Areas,1,1,1,6
no_landslide,none,none,74.24349827286203,8.104219904047566,Stable Region,1,1,1,1
no_landslide,none,none,86.84075547639846,20.752996333225575,Hilly Terrain,1,1,1,7
no_landslide,none,none,88.32466167552298,35.10474074675584,Forest Areas,1,1,1,6
no_landslide,none,none,78.09311554170841,28.041709643529217,Stable Region,1,1,1,1
no_landslide,none,none,77.67018310857613,9.034737116054888,Stable Region,1,1,1,1
no_landslide,none,none,76.68804190186941,35.93009980652989,Hilly Terrain,1,1,1,7
no_landslide,none,none,77.64895227043314,29.980021800443588,Forest Areas,1,1,1,6
no_landslide,none,none,79.66790871771539,29.793082137787877,Desert Regions,1,1,1,2
no_landslide,none,none,93.86295844498366,31.90930599039315,Desert Regions,1,1,1,2
no_landslide,none,none,88.17118877909635,35.05764852736052,Forest Areas,1,1,1,6
no_landslide,none,none,71.86355601367285,20.19628792613549,Stable Region,1,1,1,1
no_landslide,none,none,93.15134708961929,25.350214479642027,Stable Region,1,1,1,1
no_landslide,none,none,84.21622342058987,29.276947883041288,Stable Region,1,1,1,1
no_landslide,none,none,94.85242278197917,25.588567501823405,Plains,1,1,1,3
no_landslide,none,none,96.71805223434073,10.327447747994864,Hilly Terrain,1,1,1,7
no_landslide,none,none,84.77843145981693,30.455121372880946,Plains,1,1,1,3
no_landslide,none,none,73.21240597403994,10.373868900640652,Desert Regions,1,1,1,2
no_landslide,none,none,71.73838269754215,25.047560085886573,Stable Region,1,1,1,1
no_landslide,none,none,97.27613354582233,18.958613195997433,Flat Terrain,1,1,1,4
no_landslide,none,none,76.58625496239587,29.4410235481184,Forest Areas,1,1,1,6
no_landslide,none,none,81.5584503999665,19.864297825122343,Forest Areas,1,1,1,6
no_landslide,none,none,94.34566367238894,26.618134020801165,Hilly Terrain,1,1,1,7
no_landslide,none,none,77.24598822966713,15.195960977631541,Stable Region,1,1,1,1
no_landslide,none,none,75.60850941263902,33.52630417489456,Urban Areas,1,1,1,5
no_landslide,none,none,89.41116689328013,17.82649288522391,Stable Region,1,1,1,1
no_landslide,none,none,84.29109387835065,17.854970080272608,Flat Terrain,1,1,1,4
no_landslide,none,none,78.3184333383313,26.586450771388677,Forest Areas,1,1,1,6
no_landslide,none,none,75.8122282916778,16.12245185695508,Hilly Terrain,1,1,1,7
no_landslide,none,none,96.46518292342179,19.40522139124662,Flat Terrain,1,1,1,4
no_landslide,none,none,74.78785063347637,29.896654881984468,Desert Regions,1,1,1,2
no_landslide,none,none,82.4182897117451,11.503699418116698,Urban Areas,1,1,1,5
no_landslide,none,none,72.31554227118338,35.86073552498583,Plains,1,1,1,3
no_landslide,none,none,85.36144636450203,24.781458610862806,Flat Terrain,1,1,1,4
no_landslide,none,none,85.97740036182827,7.638252528455216,Plains,1,1,1,3
no_landslide,none,none,72.06566646515036,19.657836813246206,Forest Areas,1,1,1,6
no_landslide,none,none,73.59465034224668,33.00911419149977,Hilly Terrain,1,1,1,7
no_landslide,none,none,77.36822989443942,32.20013907148521,Urban Areas,1,1,1,5
no_landslide,none,none,89.40507062633954,26.750379902812675,Desert Regions,1,1,1,2
no_landslide,none,none,72.71410678564244,32.65111335884352,Flat Terrain,1,1,1,4
no_landslide,none,none,86.25161247047635,25.30519304250283,Flat Terrain,1,1,1,4
no_landslide,none,none,88.18902065435516,28.104669871686042,Urban Areas,1,1,1,5
no_landslide,none,none,96.2391286909851,18.038965443646045,Flat Terrain,1,1,1,4
no_landslide,none,none,92.87645728163488,15.635607329074928,Flat Terrain,1,1,1,4
no_landslide,none,none,87.63195047286807,7.570262147221572,Plains,1,1,1,3
no_landslide,none,none,95.56407202144315,33.34281653004366,Hilly Terrain,1,1,1,7
no_landslide,none,none,92.66429038715748,35.31739562717076,Hilly Terrain,1,1,1,7
no_landslide,none,none,74.75386019124697,32.49747159156284,Urban Areas,1,1,1,5
no_landslide,none,none,93.60022352476973,21.23369984445697,Urban Areas,1,1,1,5
no_landslide,none,none,97.42889187450743,21.841886525162025,Stable Region,1,1,1,1
no_landslide,none,none,76.48973447411075,25.13489038309134,Forest Areas,1,1,1,6
no_landslide,none,none,71.91574319910069,12.57706873813465,Hilly Terrain,1,1,1,7
no_landslide,none,none,87.5707933352237,23.329600797314292,Stable Region,1,1,1,1
no_landslide,none,none,80.40241712717815,27.013457434610267,Stable Region,1,1,1,1
no_landslide,none,none,97.41962660439182,26.82424001609342,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.35362395842037,30.077040825592505,Urban Areas,1,1,1,5
no_landslide,none,none,84.20237390847431,23.63191847431417,Urban Areas,1,1,1,5
no_landslide,none,none,90.69562258691056,31.620239996035878,Forest Areas,1,1,1,6
no_landslide,none,none,77.79133151826458,33.79957190440354,Stable Region,1,1,1,1
no_landslide,none,none,77.404250523355,9.402298796372046,Desert Regions,1,1,1,2
no_landslide,none,none,72.12102563315037,10.295425641824922,Desert Regions,1,1,1,2
no_landslide,none,none,89.22276209129541,19.883857257973823,Flat Terrain,1,1,1,4
no_landslide,none,none,84.28406950339591,26.753296458439927,Stable Region,1,1,1,1
no_landslide,none,none,97.33251755271874,11.228330988500103,Hilly Terrain,1,1,1,7
no_landslide,none,none,89.9114857225484,9.525531321546065,Flat Terrain,1,1,1,4
no_landslide,none,none,79.0712885088071,15.394786262634755,Flat Terrain,1,1,1,4
no_landslide,none,none,80.70402269710769,15.980716691250436,Flat Terrain,1,1,1,4
no_landslide,none,none,71.97349693671683,23.68279086293876,Desert Regions,1,1,1,2
no_landslide,none,none,96.24947677889838,35.40842894255714,Plains,1,1,1,3
no_landslide,none,none,92.53490837687794,19.198409404162568,Plains,1,1,1,3
no_landslide,none,none,76.2092893805589,20.13069080595031,Plains,1,1,1,3
no_landslide,none,none,79.04532055006604,23.594834578645205,Desert Regions,1,1,1,2
